Request ID,Created At,Email,Core Identifier,Request Type,Data Subject Type,Status,Country,Country Sub Division,Details,Origin,Silent Mode,Is Test Request,Language,Purpose Trigger Name,Purpose Trigger Value,link,daysRemaining,Topics,Source,Method,Frequency,Go 100% Digital,Owned Products,AI Features Usage,AI Training
93c7789f-4bb9-4c9f-994b-f66c5e0421a5,2025-12-24T22:52:44.642Z,test+local234@transcend.io,test+local234@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/93c7789f-4bb9-4c9f-994b-f66c5e0421a5,30,MarketingEmails,Marketo,,,,,,
dd3e0da6-a18f-4507-9f7a-c84dd70b4879,2025-12-24T23:02:26.431Z,test+local3@transcend.io,test+local3@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/dd3e0da6-a18f-4507-9f7a-c84dd70b4879,30,MarketingEmails,Marketo,,,,,,
68bf8dd5-9421-441a-9908-befdb5a203f7,2025-12-24T23:16:53.908Z,test+local4@transcend.io,test+local4@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/68bf8dd5-9421-441a-9908-befdb5a203f7,30,MarketingEmails,Marketo,,,,,,
8b57d67d-42e9-43be-9dc2-b2313d2cba6f,2026-01-08T20:43:19.532Z,mason+test1@transcend.io,mason+test1@transcend.io,ACCESS,customer,DOWNLOADABLE,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/8b57d67d-42e9-43be-9dc2-b2313d2cba6f,,,,,,,,,
bf445565-ea28-4aa9-850d-5fdfd3e5e1e7,2026-01-08T22:09:14.884Z,test100@test.com,test100@test.com,ACCESS,customer,COMPLETED,EU,,,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/bf445565-ea28-4aa9-850d-5fdfd3e5e1e7,23,,,,,,,,
ad746ee5-b0f8-4d8d-9ccd-bb743b4cd0a6,2026-01-20T18:27:11.565Z,alexa+testing1@transcend.io,alexa+testing1@transcend.io,ACCESS,customer,COMPILING,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/ad746ee5-b0f8-4d8d-9ccd-bb743b4cd0a6,-15,,,,,,,,
118eb3e7-1261-45cc-8a5a-ca1b5d7ad44d,2026-01-20T18:27:37.340Z,alexa+testing2@transcend.io,alexa+testing2@transcend.io,ACCESS,customer,APPROVING,AF,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/118eb3e7-1261-45cc-8a5a-ca1b5d7ad44d,-13,,,,,,,,
66bb1121-62f1-4a6c-88a5-2ca40c71ca60,2026-01-29T17:55:18.511Z,mason@transcend.io,mason@transcend.io,ACCESS,customer,CANCELED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/66bb1121-62f1-4a6c-88a5-2ca40c71ca60,,,,,,,,,
5fbcb9cc-15bf-41ec-b4c5-4508f20b6676,2026-01-30T16:24:19.111Z,mason@transcend.io,mason@transcend.io,ACCESS,customer,APPROVING,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/5fbcb9cc-15bf-41ec-b4c5-4508f20b6676,12,,,,,,,,
5937af95-34f4-4c18-b5c3-fcc91bc6b3f1,2026-02-04T18:11:30.274Z,federico.alan.brooks@gmail.com,federico.alan.brooks@gmail.com,ERASURE,customer,COMPILING,,,,API,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/5937af95-34f4-4c18-b5c3-fcc91bc6b3f1,2,,,,,,,,
c194d1be-2afe-4d42-8583-11295046bc98,2026-02-04T18:38:22.235Z,federico@transcend.io,federico@transcend.io,ERASURE,customer,COMPILING,,,,API,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/c194d1be-2afe-4d42-8583-11295046bc98,2,,,,,,,,
e447f61d-2046-41ec-ba6f-9d323f903418,2026-02-05T15:47:08.139Z,test@testtesttest.com,test@testtesttest.com,ERASURE,customer,COMPILING,,,,API,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/e447f61d-2046-41ec-ba6f-9d323f903418,3,,,,,,,,
7c09b971-56cd-46b2-8dc3-e6cb08b5a557,2026-02-09T21:56:35.494Z,test1@transcend.io,test1@transcend.io,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/7c09b971-56cd-46b2-8dc3-e6cb08b5a557,8,,,Email;PushNotifications;Sms,BiAnnually,true,,,
d9860d33-405d-401e-aada-f73aa68ee2f9,2026-02-09T21:56:35.506Z,test1@transcend.io,test1@transcend.io,CONTACT_OPT_IN,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/d9860d33-405d-401e-aada-f73aa68ee2f9,8,,,Email;PushNotifications;Sms,BiAnnually,true,,,
5b44023b-ec14-4d50-978a-399e6a34b361,2026-02-09T21:57:08.194Z,test1@transcend.io,test1@transcend.io,CONTACT_OPT_IN,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/5b44023b-ec14-4d50-978a-399e6a34b361,8,MarketingEmails;ProductInsider,,,,,,,
51fb2cbe-4dfd-4693-acf2-7bfde15aa33a,2026-02-09T21:57:08.357Z,test1@transcend.io,test1@transcend.io,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/51fb2cbe-4dfd-4693-acf2-7bfde15aa33a,8,,,Email;Sms,BiAnnually,false,,,
c5021ad5-8334-47ab-9049-24770fa47f27,2026-02-09T21:57:08.486Z,test1@transcend.io,test1@transcend.io,CONTACT_OPT_IN,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/c5021ad5-8334-47ab-9049-24770fa47f27,8,,,Email;Sms,BiAnnually,false,,,
4c3f8010-0651-4ffa-b2f8-58570f8dfd87,2026-02-09T23:13:14.025Z,test1@transcend.io,test1@transcend.io,CONTACT_OPT_IN,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/4c3f8010-0651-4ffa-b2f8-58570f8dfd87,8,ProductUsage,,,,,,,
5422aef3-6e65-4622-9ccd-8a90f053a5a3,2026-02-09T23:13:14.029Z,test1@transcend.io,test1@transcend.io,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/5422aef3-6e65-4622-9ccd-8a90f053a5a3,8,,,Email;Sms,Daily,false,,,
deec3656-fde8-4382-85b9-c1d886b8f708,2026-02-09T23:13:14.077Z,test1@transcend.io,test1@transcend.io,CONTACT_OPT_IN,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/deec3656-fde8-4382-85b9-c1d886b8f708,8,,,Email;Sms,Daily,false,,,
6e7b00cf-cdfd-4040-b837-0b577d862fba,2026-02-19T15:38:20.086Z,test@test.com,test@test.com,ACCESS,testCustomer,ENRICHING,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/6e7b00cf-cdfd-4040-b837-0b577d862fba,15,,,,,,,,
f4e9db88-cddf-4a75-a3bd-d2c9f29965d7,2026-02-23T21:56:40.563Z,blevine@transcend.io,blevine@transcend.io,CONTACT_OPT_OUT,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/f4e9db88-cddf-4a75-a3bd-d2c9f29965d7,,,,Sms,BiAnnually,true,,,
94553a8d-1dfc-4f1a-a51f-a71656993e15,2026-02-23T21:56:40.581Z,blevine@transcend.io,blevine@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/94553a8d-1dfc-4f1a-a51f-a71656993e15,,,,Sms,BiAnnually,true,,,
1e8adfeb-238c-4172-bb65-15b4babd137d,2026-02-27T17:57:15.847Z,federico@transcend.io,federico@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/1e8adfeb-238c-4172-bb65-15b4babd137d,30,,,,,,,,
daa82d99-ab39-4b95-9635-fffad476f8c4,2026-03-03T00:15:17.183Z,blevine@transcend.io,blevine@transcend.io,ACCESS,customer,APPROVING,US,,,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/daa82d99-ab39-4b95-9635-fffad476f8c4,29,,,,,,,,
d0c03949-02e2-4bd6-a9d5-e77d4e133c89,2026-03-03T00:20:51.668Z,blevine@transcend.io,blevine@transcend.io,ACCESS,employee,COMPILING,US,,,ADMIN_DASHBOARD,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/d0c03949-02e2-4bd6-a9d5-e77d4e133c89,29,,,,,,,,
b418d1bc-8bf5-4d67-a1d0-7af5c6de9163,2026-03-03T00:25:53.163Z,ben.levine1313@gmail.com,ben.levine1313@gmail.com,ACCESS,customer,COMPILING,US,,,ADMIN_DASHBOARD,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/b418d1bc-8bf5-4d67-a1d0-7af5c6de9163,29,,,,,,,,
28ffdaa5-e466-4806-bc57-6752a9dc06cf,2026-03-03T00:34:47.070Z,blevine@transcend.io,blevine@transcend.io,ACCESS,customer,COMPILING,US,,,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/28ffdaa5-e466-4806-bc57-6752a9dc06cf,29,,,,,,,,
161f172f-0cb5-47d2-8d9f-c4b44063d1fc,2026-03-04T00:57:59.101Z,alice+single@example.org,alice+single@example.org,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",API,true,false,en,Newsletters,false,https://app.transcend.io/privacy-requests/incoming-requests/161f172f-0cb5-47d2-8d9f-c4b44063d1fc,30,,Marketo,,,,,,
f21a11fb-2ee4-47ee-b033-7775da61257c,2026-03-04T00:57:59.184Z,test+tracking_opt_in+single@transcend.io,test+tracking_opt_in+single@transcend.io,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",API,true,false,en,Newsletters,false,https://app.transcend.io/privacy-requests/incoming-requests/f21a11fb-2ee4-47ee-b033-7775da61257c,30,,Marketo,,,,,,
d95619e2-2a0a-47f7-8ede-32a2edbb5057,2026-03-04T00:57:59.215Z,test+contact_opt_out+single@transcend.io,test+contact_opt_out+single@transcend.io,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",API,true,false,en,Newsletters,false,https://app.transcend.io/privacy-requests/incoming-requests/d95619e2-2a0a-47f7-8ede-32a2edbb5057,30,,Marketo,,,,,,
cd0c90ac-fb86-4416-a351-fe0169fb935b,2026-03-04T16:59:28.435Z,test+access@transcend.io,test+access@transcend.io,ACCESS,customer,DOWNLOADABLE,EU,,,ADMIN_DASHBOARD,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/cd0c90ac-fb86-4416-a351-fe0169fb935b,,,,,,,,,
